"","Korea","Saudi","Taiwan","Mexico","USA","China","Canada","Japan","HongKong","Date"
"2016-03-11",1971.41003417969,5610.4501953125,8699.1396484375,43375.30859375,1880.05004882812,2959.23999023438,12381.2001953125,15732.8203125,20671.630859375,2016-03-11
"2016-03-14",1972.27001953125,5637.31005859375,8734.5400390625,43546.71875,1853.43994140625,2946.669921875,12555,15715.3603515625,20684.150390625,2016-03-14
"2016-03-15",1969.96997070312,5698.56005859375,8810.7099609375,43216.578125,1852.2099609375,2964.69995117188,12867.2001953125,15749.83984375,20666.75,2016-03-15
"2016-03-16",1974.90002441406,5879.97998046875,8812.7001953125,42744.91015625,1851.85998535156,2953.6708984375,12931.400390625,15821.51953125,20615.23046875,2016-03-16
"2016-03-17",1987.98999023438,NA,8785.6796875,43434.55078125,1829.07995605469,2945.58911132812,12813.400390625,15751.1298828125,20345.609375,2016-03-17
"2016-03-18",1992.11999511719,5985.72021484375,8766.08984375,43473.37109375,1864.78002929688,2938.32397460938,12845.599609375,15928.7900390625,20366.30078125,2016-03-18
"2016-03-21",1989.76000976562,5874.18994140625,8743.3798828125,43714.9296875,1895.57995605469,2992.64306640625,12763.400390625,16381.2197265625,20803.390625,2016-03-21
"2016-03-22",1996.81005859375,5927.35986328125,8704.9697265625,44214.5,1926.81994628906,2991.27197265625,12740.2998046875,16911.05078125,20776.69921875,2016-03-22
"2016-03-23",1995.11999511719,5973.06982421875,8690.4501953125,44615.75,1917.82995605469,2997.84204101562,12753.599609375,16848.029296875,20498.919921875,2016-03-23
"2016-03-24",1985.96997070312,NA,8617.349609375,44742.21875,1917.78002929688,2913.248046875,12797.7998046875,16275.9501953125,20177,2016-03-24
"2016-03-25",1983.81005859375,5905.5,8737.0400390625,44849.01953125,1945.5,2832.11303710938,12860.400390625,16874.439453125,20206.669921875,2016-03-25
"2016-03-28",1982.5400390625,5873.64013671875,8744.830078125,44967.16015625,1921.27001953125,2832.59106445312,12982.099609375,16906.5390625,20266.05078125,2016-03-28
"2016-03-29",1994.91003417969,5832.919921875,8657.5498046875,44504.2890625,1929.80004882812,2837.037109375,13017.900390625,17363.619140625,20370.400390625,2016-03-29
"2016-03-30",2002.14001464844,5660.85986328125,8513.2998046875,44492.5,1951.69995117188,2835.86206054688,13123.7001953125,17572.490234375,20440.810546875,2016-03-30
"2016-03-31",1995.84997558594,NA,8490.25,44337.0390625,1948.05004882812,2827.10888671875,13212.5,17439.30078125,20504.439453125,2016-03-31
"2016-04-01",1973.56994628906,5691.25,8541.5,44617.73828125,1932.22998046875,2850.86206054688,13383.599609375,17353.279296875,21158.7109375,2016-04-01
"2016-04-04",1978.96997070312,5739.97998046875,8562.58984375,44691.80078125,1978.34997558594,2843.68408203125,13311.099609375,17290.490234375,21337.810546875,2016-04-04
"2016-04-05",1962.73999023438,5801.64990234375,8531.1796875,44210.44140625,1986.44995117188,2807.51391601562,13392.900390625,16666.05078125,21316.470703125,2016-04-05
"2016-04-06",1971.31994628906,5884.16015625,8652.080078125,44751.3984375,1993.40002441406,2806.90600585938,13379.099609375,16147.3798828125,21161.5,2016-04-06
"2016-04-07",1973.89001464844,NA,8667.7099609375,45435.08984375,1999.98999023438,2825.48291015625,13522,16106.7197265625,21436.2109375,2016-04-07
"2016-04-08",1972.05004882812,5977.7001953125,8700.3896484375,45482.390625,2001.76000976562,2843.64501953125,13477.5,16216.0302734375,21236.310546875,2016-04-08
"2016-04-11",1970.36999511719,6023.080078125,8666.009765625,45632.28125,1979.26000976562,2821.666015625,13400.2998046875,16565.189453125,21622.25,2016-04-11
"2016-04-12",1981.31994628906,5942.27978515625,8633.7197265625,45647.5703125,1989.26000976562,2815.0859375,13478.099609375,16579.009765625,21467.0390625,2016-04-12
"2016-04-14",2015.93005371094,5975.93994140625,8514.48046875,45623.48046875,1989.56994628906,2822.44311523438,13621.2998046875,16646.33984375,21304.439453125,2016-04-14
"2016-04-15",2014.7099609375,NA,8568.650390625,45897.6484375,2022.18994140625,2821.0458984375,13497.099609375,16412.2109375,21407.26953125,2016-04-15
"2016-04-18",2009.09997558594,6092.5,8535.75,46191.51171875,2019.64001464844,2822.45092773438,13561.099609375,16466.400390625,21361.599609375,2016-04-18
"2016-04-19",2011.35998535156,6180.66015625,8560.2802734375,45881.078125,2015.93005371094,2916.61596679688,13493.5,16652.80078125,21388.029296875,2016-04-19
"2016-04-20",2005.82995605469,6170.16015625,8581.5703125,46062.921875,2027.21997070312,2913.50805664062,13379.5,16644.689453125,21067.05078125,2016-04-20
"2016-04-21",2022.09997558594,6216.31005859375,8563.0498046875,45678.1796875,2040.58996582031,2925.22900390625,13358.099609375,16646.66015625,20676.939453125,2016-04-21
"2016-04-22",2015.48999023438,NA,8473.8701171875,45186.01171875,2049.580078125,2938.68188476562,13390.2001953125,16736.349609375,20525.830078125,2016-04-22
"2016-04-25",2014.55004882812,6387.43994140625,8377.900390625,45281.96875,2051.60009765625,2934.09790039062,13426.2001953125,16654.599609375,20449.8203125,2016-04-25
"2016-04-26",2019.63000488281,6430.8701171875,8294.1201171875,45052.16015625,2049.80004882812,2936.044921875,13504,16498.759765625,20109.869140625,2016-04-26
"2016-04-27",2015.40002441406,6370.3701171875,8185.47021484375,44859.48828125,2036.7099609375,2927.15893554688,13494.400390625,16757.349609375,20156.810546875,2016-04-27
"2016-04-28",2000.93005371094,6354.47998046875,8167.9599609375,44760.53125,2035.93994140625,2833.07104492188,13440.400390625,16772.4609375,20242.6796875,2016-04-28
"2016-04-29",1994.15002441406,NA,8146.43017578125,45090.671875,2037.05004882812,2842.18896484375,13336.2001953125,16834.83984375,20055.2890625,2016-04-29
"2016-05-02",1978.15002441406,6288.2998046875,8131.830078125,45411.30078125,2055.01000976562,2887.2099609375,13304.7001953125,17068.01953125,19915.4609375,2016-05-02
"2016-05-03",1986.41003417969,6232.68994140625,8156.2900390625,45403.5390625,2063.94995117188,2872.81689453125,13347.5,17234.98046875,19719.2890625,2016-05-03
"2016-05-04",1976.7099609375,6305.77978515625,8135.56005859375,45536.51953125,2059.73999023438,2885.10498046875,13266.400390625,16955.73046875,19883.94921875,2016-05-04
"2016-05-09",1967.81005859375,6394.669921875,8108.0498046875,45022.62890625,2072.78002929688,2888.80908203125,13396.7001953125,16562.55078125,20118.80078125,2016-05-09
"2016-05-10",1982.5,NA,8053.68994140625,45780.1796875,2066.1298828125,2878.55810546875,13422.7998046875,16642.23046875,19826.41015625,2016-05-10
"2016-05-11",1980.09997558594,6486.10986328125,8067.60009765625,45650.3515625,2045.17004394531,2905.55004882812,13581.400390625,16580.029296875,19694.330078125,2016-05-11
"2016-05-12",1977.48999023438,6481.68017578125,8140.47998046875,45556.6484375,2066.65991210938,2891.9599609375,13671.400390625,16675.44921875,19852.19921875,2016-05-12
"2016-05-13",1966.98999023438,6460.97998046875,8159.68017578125,45613.2109375,2041.91003417969,2854.28588867188,13668.2998046875,16830.919921875,19809.029296875,2016-05-13
"2016-05-16",1967.91003417969,6350.89990234375,8095.97998046875,45581.19921875,2047.59997558594,2895.70288085938,13637.2001953125,16668.41015625,19830.4296875,2016-05-16
"2016-05-17",1968.06005859375,NA,8131.259765625,45416.8984375,2041.98999023438,2912.55688476562,13719.7998046875,16601.359375,20368.05078125,2016-05-17
"2016-05-18",1956.72998046875,6268.7099609375,8344.4404296875,45941.51953125,2061.71997070312,2931.59204101562,13867.2998046875,16019.1796875,20397.109375,2016-05-18
"2016-05-19",1946.78002929688,6176.83984375,8300.66015625,45528.9296875,2082.419921875,2929.60595703125,13911.2998046875,15859,20576.76953125,2016-05-19
"2016-05-20",1947.67004394531,6215.64990234375,8396.2001953125,45784.76953125,2082.78002929688,2932.47607421875,13881.2001953125,15919.580078125,20629.390625,2016-05-20
"2016-05-23",1955.25,6223.1298828125,8394.1201171875,45707.87109375,2080.72998046875,2988.60400390625,13874,15434.1396484375,20815.08984375,2016-05-23
"2016-05-24",1937.68005371094,NA,8463.6103515625,45647.8203125,2094.34008789062,3006.39208984375,13796,15599.66015625,20760.98046875,2016-05-24
"2016-05-25",1960.51000976562,6210.91015625,8535.8701171875,45349,2100.80004882812,3017.2919921875,13809.400390625,15965.2998046875,20859.220703125,2016-05-25
"2016-05-26",1957.06005859375,6201.08984375,8535.58984375,45147.96875,2102.39990234375,3016.84692382812,13887.7001953125,16169.1103515625,20947.240234375,2016-05-26
"2016-05-27",1969.17004394531,6213.580078125,8597.16015625,45209.8515625,2091.47998046875,2988.09399414062,13886.400390625,16065.7197265625,21030.220703125,2016-05-27
"2016-05-30",1967.13000488281,6258.10986328125,8556.01953125,45250.33984375,2091.580078125,2994.9169921875,13951.5,16238.349609375,21328.240234375,2016-05-30
"2016-05-31",1983.40002441406,NA,8587.3603515625,45676.41015625,2087.7900390625,3049.38110351562,13865.599609375,14952.01953125,21297.880859375,2016-05-31
"2016-06-01",1982.71997070312,6311.580078125,NA,45506.87109375,2091.69995117188,3060.68896484375,13707.7001953125,15309.2099609375,21042.640625,2016-06-01
"2016-06-02",1985.10998535156,6403.60009765625,8597.1103515625,45685.8203125,2095.14990234375,3054.01806640625,13632,15323.1396484375,20512.990234375,2016-06-02
"2016-06-03",1985.83996582031,6442.0400390625,8679.900390625,45402.46875,2075.81005859375,3054.2958984375,13632,15566.830078125,20387.529296875,2016-06-03
"2016-06-07",2011.63000488281,6509.02001953125,8715.48046875,45843.140625,2065.30004882812,3043.56396484375,13701.5,15575.919921875,20467.51953125,2016-06-07
"2016-06-08",2027.07995605469,NA,8536.2197265625,45872.1796875,2081.42993164062,3036.59790039062,13563.7998046875,15682.48046875,20038.419921875,2016-06-08
"2016-06-09",2024.17004394531,6424.89990234375,8576.1201171875,45551.19921875,2063.3701171875,3027.89990234375,13775.2001953125,15775.7998046875,20169.98046875,2016-06-09
"2016-06-10",2017.63000488281,6531.89990234375,8606.3701171875,45051.26953125,2051.1201171875,3039.00903320312,13788.2001953125,15669.330078125,20510.19921875,2016-06-10
"2016-06-13",1979.06005859375,6512.43017578125,8494.1396484375,45155.91015625,2050.6298828125,3012.81591796875,13787.7998046875,15378.990234375,20668.439453125,2016-06-13
"2016-06-14",1972.03002929688,6587.68017578125,8568.080078125,45236.16015625,2057.13989257812,3015.82788085938,13748.599609375,15276.240234375,20795.119140625,2016-06-14
"2016-06-15",1968.82995605469,NA,8625.919921875,45497.4609375,2058.68994140625,3050.166015625,13893.5,15106.98046875,20868.33984375,2016-06-15
"2016-06-16",1951.98999023438,6868.08984375,8684.849609375,45710.94140625,2084.38989257812,2991.9990234375,13917.099609375,15708.8203125,20259.130859375,2016-06-16
"2016-06-17",1953.40002441406,6757.14013671875,8716.25,46039.69140625,2064.4599609375,2994.32299804688,13826,16095.650390625,20227.30078125,2016-06-17
"2016-06-20",1981.11999511719,6820.2998046875,8676.6796875,46124.1484375,2064.11010742188,2979.33911132812,13817.2998046875,16231.4296875,20172.4609375,2016-06-20
"2016-06-21",1982.69995117188,6805.83984375,8476.990234375,46017.2109375,2046.60998535156,2953.38500976562,13919.599609375,16385.890625,20436.119140625,2016-06-21
"2016-06-22",1992.57995605469,NA,8458.8701171875,45459.44921875,2066.65991210938,2971.27905273438,13952.900390625,16497.849609375,20794.369140625,2016-06-22
"2016-06-23",1986.7099609375,6716.490234375,8505.509765625,45557.609375,2047.2099609375,2978.4609375,14053.7001953125,16723.310546875,21059.19921875,2016-06-23
"2016-06-24",1925.23999023438,6638.14990234375,8586.5595703125,45508.30859375,2047.63000488281,2982.42602539062,14049.2001953125,16681.890625,20750.720703125,2016-06-24
"2016-06-27",1926.84997558594,6586.5,8666.580078125,45928.23046875,2040.0400390625,2976.69604492188,14105.2001953125,16810.220703125,20495.2890625,2016-06-27
"2016-06-28",1936.21997070312,6656.41015625,8738.240234375,45857.73046875,2052.32006835938,3004.27709960938,14086.7001953125,16627.25,20706.919921875,2016-06-28
"2016-06-29",1956.35998535156,NA,8760.580078125,46124.62890625,2048.0400390625,3025.68090820312,14065.7998046875,16620.2890625,20564.169921875,2016-06-29
"2016-06-30",1970.34997558594,6693.91015625,8716.0703125,46263.83984375,2076.06005859375,3018.74609375,14063.5,16383.0400390625,20880.5,2016-06-30
"2016-07-01",1987.31994628906,6644.81982421875,8575.75,45662.7109375,2090.5400390625,3002.63793945312,14137,16664.8203125,21224.740234375,2016-07-01
"2016-07-04",1995.30004882812,6654.2001953125,8640.91015625,45177.5,2090.10009765625,3050.6669921875,14226.7998046875,16476.83984375,21322.369140625,2016-07-04
"2016-07-05",1989.84997558594,6694.81982421875,8640.91015625,44930.25,2099.06005859375,3125.19506835938,14276.2001953125,16569.26953125,21561.060546875,2016-07-05
"2016-07-06",1953.11999511719,NA,8786.4697265625,44570.58984375,2096.94995117188,3110.037109375,14365.599609375,16635.76953125,21659.25,2016-07-06
"2016-07-07",1974.07995605469,6699.18017578125,8841.4599609375,45011.21875,2099.330078125,3109.55493164062,14313.099609375,16391.44921875,21803.1796875,2016-07-07
"2016-07-08",1963.09997558594,6739.7900390625,8857.75,45225.3984375,2105.26000976562,3104.11401367188,14240,16083.1103515625,21673.19921875,2016-07-08
"2016-07-11",1988.5400390625,6737.39990234375,8866.3603515625,45306.21875,2099.1298828125,3108.10205078125,14037.5,16254.8896484375,21882.48046875,2016-07-11
"2016-07-12",1991.22998046875,6695.259765625,8949.849609375,45779.66015625,2109.40991210938,3084.80493164062,13993.900390625,16254.4501953125,22000.490234375,2016-07-12
"2016-07-13",2005.55004882812,NA,9008.2099609375,45705.421875,2112.1298828125,3089.7060546875,13884.2001953125,16650.5703125,21964.26953125,2016-07-13
"2016-07-14",2008.77001953125,6425.22998046875,9034.8701171875,45806.16015625,2119.1201171875,3085.8798828125,13923.5,16764.970703125,21993.439453125,2016-07-14
"2016-07-15",2017.26000976562,6474.83984375,9007.6796875,46145.921875,2115.47998046875,3068.3291015625,13882.400390625,16735.119140625,22129.73046875,2016-07-15
"2016-07-18",2021.10998535156,6516.490234375,9056.5595703125,44885.8203125,2096.07006835938,3070.30908203125,13901.7998046875,16919.919921875,22218.990234375,2016-07-18
"2016-07-19",2016.89001464844,6482.47998046875,9013.1396484375,44282.03125,2079.06005859375,3070.02709960938,14015.099609375,16869.560546875,22174.33984375,2016-07-19
"2016-07-20",2015.4599609375,NA,8991.669921875,44714.5390625,2075.32006835938,3074.67700195312,14012.2998046875,16596.509765625,21891.369140625,2016-07-20
"2016-07-21",2012.21997070312,6359.91015625,9024.7900390625,45466.37109375,2071.5,3085.49096679688,14003.7998046875,16745.640625,22129.140625,2016-07-21
"2016-07-22",2010.33996582031,6448.419921875,9063.3896484375,45966.48828125,2077.98999023438,3063.30493164062,14131.400390625,16486.009765625,NA,2016-07-22
"2016-07-25",2012.31994628906,6457.9501953125,9076.6396484375,46213.26953125,2071.21997070312,3067.35205078125,13891.900390625,16545.8203125,21739.119140625,2016-07-25
"2016-07-26",2027.33996582031,6488.7900390625,8984.41015625,46201.328125,2083.25,3072.09497070312,13689.7998046875,16598.189453125,21832.23046875,2016-07-26
"2016-07-27",2025.05004882812,NA,9080.7099609375,45819.6015625,2088.89990234375,3090.712890625,13842.7001953125,16497.359375,22146.08984375,2016-07-27
"2016-07-28",2021.09997558594,6477.06982421875,9068.759765625,45304.75,2085.44995117188,3091.92797851562,14036.7001953125,16597.30078125,22494.759765625,2016-07-28
"2016-07-29",2016.18994140625,6533.419921875,9001.7099609375,45394.37109375,2113.32006835938,3095.9541015625,14064.5,16555.94921875,22465.609375,2016-07-29
"2016-08-01",2029.60998535156,6604.9599609375,9024.7099609375,45744.2890625,2037.41003417969,3078.85498046875,14258.900390625,16360.7099609375,22492.4296875,2016-08-01
"2016-08-02",2019.03002929688,6606.919921875,9092.1201171875,46177.609375,2000.5400390625,3021.97705078125,14219.599609375,16737.490234375,22580.55078125,2016-08-02
"2016-08-03",1994.7900390625,NA,9150.259765625,46432.69921875,2036.08996582031,3023.51000976562,14231.099609375,16725.359375,22766.91015625,2016-08-03
"2016-08-04",2000.03002929688,6589.64013671875,9155.080078125,46271.96875,2070.77001953125,3002.84912109375,14134.5,16887.400390625,22932.509765625,2016-08-04
"2016-08-05",2017.93994140625,6626.580078125,9200.419921875,46498.51171875,2098.86010742188,3026.05102539062,14259.7998046875,16926.83984375,22910.83984375,2016-08-05
"2016-08-08",2031.11999511719,6566.68017578125,9131.830078125,46713.4296875,2102.94995117188,3023,14361.900390625,16925.6796875,22799.779296875,2016-08-08
"2016-08-09",2043.78002929688,6542.64013671875,9150.3896484375,46961.25,2088.55004882812,3025.8740234375,14477.7001953125,17037.630859375,23023.16015625,2016-08-09
"2016-08-10",2044.64001464844,NA,9148.509765625,47060.5703125,2099.72998046875,3042.31298828125,14493.7998046875,17081.98046875,22937.220703125,2016-08-10
"2016-08-11",2048.80004882812,6558.919921875,9110.3603515625,47505.25,2097.89990234375,3033.89599609375,14514.5,17012.439453125,22997.91015625,2016-08-11
"2016-08-12",2050.46997070312,6553.009765625,9117.7001953125,47364.80859375,2129.89990234375,2980.42993164062,14482.400390625,16958.76953125,22998.9296875,2016-08-12
"2016-08-16",2047.76000976562,6532.419921875,9122.5,47537.28125,2137.15991210938,2998.17211914062,14532.400390625,16965.759765625,22820.779296875,2016-08-16
"2016-08-17",2043.75,6550.97021484375,9034.26953125,47130.41015625,2152.13989257812,2987.85791015625,14524.599609375,16672.919921875,22814.94921875,2016-08-17
"2016-08-18",2055.46997070312,NA,8981.8095703125,46927,2152.42993164062,2998.48291015625,14533.599609375,16729.0390625,22909.5390625,2016-08-18
"2016-08-19",2056.23999023438,6464.83984375,9030.9296875,46812.0703125,2163.75,3004.70288085938,14565.7998046875,16614.240234375,22821.33984375,2016-08-19
"2016-08-22",2042.16003417969,6480.31982421875,9017.3798828125,46833.87109375,2161.73999023438,3048.14306640625,14600.7001953125,16405.009765625,23016.109375,2016-08-22
"2016-08-23",2049.92993164062,6500.419921875,9115.4697265625,46660.671875,2166.88989257812,3065.25,14498.099609375,16519.2890625,22976.880859375,2016-08-23
"2016-08-24",2043.76000976562,6499.8798828125,9131.7197265625,46807.23828125,2163.78002929688,3058.498046875,14550,16492.150390625,23162.33984375,2016-08-24
"2016-08-25",2042.92004394531,NA,9110.169921875,46558.359375,2173.02001953125,3061.34594726562,14546.5,16807.619140625,23266.69921875,2016-08-25
"2016-08-26",2037.5,NA,9110.5595703125,46844.53125,2165.169921875,3063.80908203125,14552.7001953125,16754.01953125,23649.55078125,2016-08-26
"2016-08-29",2032.34997558594,NA,9068.849609375,46941.4609375,2175.03002929688,3041.166015625,14582.7001953125,16544.560546875,23787.6796875,2016-08-29
"2016-08-30",2039.73999023438,NA,9001.150390625,47194.1484375,2168.47998046875,3083.875,14477,16683.9296875,23741.810546875,2016-08-30
"2016-08-31",2034.65002441406,NA,8987.5498046875,47368.6484375,2169.17993164062,3084.71899414062,14512.099609375,16465.400390625,23919.33984375,2016-08-31
"2016-09-01",2032.71997070312,6570.33984375,9090.1298828125,47630.37109375,2166.580078125,3084.4580078125,14528.7998046875,16693.7109375,24099.69921875,2016-09-01
"2016-09-02",2038.31005859375,6625.77978515625,9181.849609375,47797.69921875,2170.06005859375,3090.94091796875,14648.7998046875,16449.83984375,23290.599609375,2016-09-02
"2016-09-05",2060.080078125,6661.64990234375,9259.0703125,48341.94921875,2173.60009765625,3128.2470703125,14755.599609375,16598.669921875,23215.759765625,2016-09-05
"2016-09-06",2066.53002929688,NA,9262.8896484375,48363.890625,2170.84008789062,3131.93896484375,14801.2001953125,16735.650390625,23190.640625,2016-09-06
"2016-09-07",2061.8798828125,6681.97021484375,9164.8798828125,48694.8984375,2157.03002929688,3116.31201171875,14775,16819.240234375,23335.58984375,2016-09-07
"2016-09-08",2063.72998046875,6646.85986328125,NA,48351.9609375,2163.7900390625,3112.35009765625,14796.099609375,16899.099609375,23550.44921875,2016-09-08
"2016-09-09",2037.86999511719,6630.60986328125,8947.0595703125,48258.9296875,2164.25,3104.27001953125,14747.5,16860.08984375,23530.859375,2016-09-09
"2016-09-12",1991.47998046875,6601,8940.830078125,48437.1015625,2182.8701171875,3100.49194335938,14777,17024.759765625,23669.900390625,2016-09-12
"2016-09-13",1999.35998535156,NA,8902.2998046875,48297.4609375,2180.88989257812,3122.43603515625,14703.400390625,16840,23759.80078125,2016-09-13
"2016-09-19",2015.78002929688,6516.080078125,9152.8798828125,48293.4609375,2181.73999023438,3102.73291015625,14697.599609375,16774.240234375,23686.48046875,2016-09-19
"2016-09-20",2025.7099609375,6470.81982421875,9161.580078125,47666.01953125,2175.48999023438,3128.93603515625,14695.7001953125,16856.369140625,23317.919921875,2016-09-20
"2016-09-21",2035.98999023438,6431.580078125,9228.5,47743.609375,2185.7900390625,3125.31689453125,14687.5,16900.119140625,23571.900390625,2016-09-21
"2016-09-22",2049.69995117188,6335.58984375,9235.259765625,47734.19921875,2184.05004882812,3133.3330078125,14748.2001953125,16963.609375,23619.650390625,2016-09-22
"2016-09-23",2054.07006835938,NA,9284.6201171875,47369.5703125,2190.14990234375,3147.88793945312,14764.7998046875,16998.91015625,23739.470703125,2016-09-23
"2016-09-26",2047.10998535156,6345.72998046875,9194.51953125,47599.12109375,2178.14990234375,3128.3701171875,14626.2001953125,17235.5,23297.150390625,2016-09-26
"2016-09-27",2062.82006835938,6268.1298828125,NA,47650.5703125,2182.21997070312,3171.28198242188,14630.7001953125,17184.58984375,23584.4296875,2016-09-27
"2016-09-28",2053.06005859375,6237.56005859375,NA,47541.3203125,2187.02001953125,3196.0439453125,14639.900390625,17234.419921875,23689.439453125,2016-09-28
"2016-09-29",2068.71997070312,6246.4501953125,9270.900390625,47563.33984375,2183.8701171875,3210.37109375,14682,17365.25,23788.310546875,2016-09-29
"2016-09-30",2043.63000488281,NA,9166.849609375,47787.98828125,2182.63989257812,3206.98608398438,14684.900390625,17391.83984375,23952.5,2016-09-30
"2016-10-04",2054.86010742188,6319.2998046875,9234.2001953125,47842.23046875,2186.89990234375,3205.05688476562,14598,17336.419921875,23851.8203125,2016-10-04
"2016-10-05",2053,6381.4501953125,9287.76953125,47626.98046875,2175.43994140625,3208.45288085938,14683.900390625,17446.41015625,23549.51953125,2016-10-05
"2016-10-06",2065.30004882812,6354.58984375,9272.2802734375,47398.69921875,2172.46997070312,3192.85595703125,14795.7001953125,17425.01953125,23407.05078125,2016-10-06
"2016-10-07",2053.80004882812,6325.6201171875,9284.3095703125,47416.96875,2169.0400390625,3218.14794921875,14813,17442.400390625,23031.30078125,2016-10-07
"2016-10-10",2056.82006835938,NA,9265.8095703125,46459.171875,2180.3798828125,3248.35205078125,14796.7998046875,17134.6796875,23233.310546875,2016-10-10
"2016-10-11",2031.93005371094,6357.56982421875,9219.8203125,46720.9609375,2176.1201171875,3241.13696289062,14803.2998046875,16905.359375,23037.5390625,2016-10-11
"2016-10-12",2033.72998046875,6328.5498046875,9252.599609375,46154.19921875,2170.94995117188,3241.73608398438,14540,17177.2109375,23394.390625,2016-10-12
"2016-10-13",2015.43994140625,6220.2900390625,9219.169921875,45767.5703125,2170.86010742188,3261.93798828125,14597.099609375,17171.380859375,23304.970703125,2016-10-13
"2016-10-14",2022.66003417969,6227.02978515625,9165.169921875,45922.91015625,2179.97998046875,3277,14349.099609375,16251.5400390625,23374.400390625,2016-10-14
"2016-10-17",2027.60998535156,NA,9176.2197265625,45871.0390625,2186.47998046875,3282.92407226562,14366.5,17344.419921875,NA,2016-10-17
"2016-10-18",2040.43005371094,6109.77001953125,9222.580078125,46341.328125,2186.15991210938,3250.03393554688,14503.7001953125,17374.7890625,23604.080078125,2016-10-18
"2016-10-19",2040.93994140625,6095.89013671875,9283.990234375,46929.19140625,2181.30004882812,3273.30908203125,14450.7001953125,17672.619140625,23565.109375,2016-10-19
"2016-10-20",2040.59997558594,6027.89013671875,9317.240234375,47975.05078125,2127.81005859375,3243.84301757812,14496.2001953125,17668.150390625,23325.4296875,2016-10-20
"2016-10-21",2033,5976.89013671875,9306.5703125,47778.48046875,2159.0400390625,3204.708984375,14522,17862.2109375,23132.349609375,2016-10-21
"2016-10-24",2047.73999023438,NA,9322.5,47252.5390625,2127.02001953125,3199.64697265625,14710.7998046875,17862.630859375,22954.810546875,2016-10-24
"2016-10-25",2037.17004394531,6071.16015625,9385.650390625,47731.83984375,2125.77001953125,3222.24194335938,14797.2001953125,17967.41015625,22934.5390625,2016-10-25
"2016-10-26",2013.89001464844,6129.58984375,9362.25,48046.55859375,2147.26000976562,3215.36596679688,14697.900390625,18106.01953125,23147.0703125,2016-10-26
"2016-10-27",2024.11999511719,6079.509765625,9299.5498046875,47672.0703125,2139.15991210938,3232.88305664062,14619.5,18162.939453125,22810.5,2016-10-27
"2016-10-28",2019.42004394531,6021.81005859375,9306.919921875,47245.80078125,2139.1201171875,3152.96997070312,14558,18333.41015625,22683.509765625,2016-10-28
"2016-10-31",2008.18994140625,NA,9290.1201171875,47601.9296875,2139.76000976562,3155.037109375,14731.400390625,18381.220703125,22642.619140625,2016-10-31
"2016-11-01",2007.39001464844,6204.080078125,9272.7001953125,47909.26953125,2163.1201171875,3140.53100585938,14754.599609375,18356.890625,22801.400390625,2016-11-01
"2016-11-02",1978.93994140625,6190.35009765625,9139.0400390625,48141.421875,2177.17993164062,3117.67700195312,14725.900390625,18307.0390625,22909.470703125,2016-11-02
"2016-11-03",1983.80004882812,6139.3798828125,9067.26953125,47944.76953125,2164.68994140625,3122.98193359375,14689,18308.48046875,22415.189453125,2016-11-03
"2016-11-04",1982.02001953125,6176.52978515625,9068.150390625,47596.6015625,2146.10009765625,3118.0849609375,14521,18513.119140625,22839.109375,2016-11-04
"2016-11-07",1997.57995605469,NA,9189.83984375,48264.9609375,2159.92993164062,3102.8759765625,14610.599609375,18426.080078125,22531.08984375,2016-11-07
"2016-11-08",2003.38000488281,NA,9217.4296875,48014.3984375,2171.3701171875,3137.42993164062,14595.5,18274.990234375,22222.220703125,2016-11-08
"2016-11-09",1958.38000488281,NA,8943.2001953125,47915.12109375,2151.1298828125,3139.55810546875,14566.2998046875,18360.5390625,22323.91015625,2016-11-09
"2016-11-10",2002.59997558594,5935.9599609375,9152.1796875,47741.5390625,2168.27001953125,3110.15405273438,14549.599609375,18496.689453125,22280.529296875,2016-11-10
"2016-11-11",1984.43005371094,5925.14013671875,8957.759765625,47701.44921875,2161.19995117188,3122.56909179688,14619,18765.470703125,22262.880859375,2016-11-11
"2016-11-14",1974.40002441406,5948.919921875,8940.400390625,47657.328125,2150.48999023438,3114.6640625,14643.7001953125,18996.369140625,22344.2109375,2016-11-14
"2016-11-15",1967.53002929688,NA,8931.0302734375,48106.12109375,2159.72998046875,3102.23608398438,14585,19155.029296875,22357.779296875,2016-11-15
"2016-11-16",1979.65002441406,NA,8962.2197265625,48492.609375,2160.77001953125,3096.09692382812,14596.5,19250.51953125,22678.0703125,2016-11-16
"2016-11-17",1980.55004882812,5956.58984375,8995.259765625,48274.25,2153.73999023438,3103.63696289062,14752.2998046875,19253.609375,22676.689453125,2016-11-17
"2016-11-18",1974.57995605469,5730.68994140625,9008.7900390625,48418.3984375,2163.65991210938,3135.9208984375,14840.5,19273.7890625,22608.490234375,2016-11-18
"2016-11-21",1966.05004882812,5534.43017578125,9041.1103515625,48431.25,2136.72998046875,3158.7939453125,14847.900390625,19401.150390625,22723.44921875,2016-11-21
"2016-11-22",1983.46997070312,5623.33984375,9133.3896484375,48093.53125,2139.17993164062,3165.41088867188,14939,19391.599609375,22830.5703125,2016-11-22
"2016-11-23",1987.94995117188,NA,9178.23046875,47805.44140625,2132.55004882812,3154.32104492188,14923,19494.529296875,22737.0703125,2016-11-23
"2016-11-24",1971.26000976562,5416.47021484375,9152.1103515625,48114.671875,2132.97998046875,3171.23608398438,14870.599609375,19444.490234375,22789.76953125,2016-11-24
